,date,USDAED,USDAFN,USDALL,USDAMD,USDANG,USDAOA,USDARS,USDAUD,USDAWG,USDAZN,USDBAM,USDBBD,USDBDT,USDBGN,USDBHD,USDBIF,USDBMD,USDBND,USDBOB,USDBRL,USDBSD,USDBTC,USDBTN,USDBWP,USDBYN,USDBYR,USDBZD,USDCAD,USDCDF,USDCHF,USDCLF,USDCLP,USDCNY,USDCOP,USDCRC,USDCUC,USDCUP,USDCVE,USDCZK,USDDJF,USDDKK,USDDOP,USDDZD,USDEGP,USDERN,USDETB,USDEUR,USDFJD,USDFKP,USDGBP,USDGEL,USDGGP,USDGHS,USDGIP,USDGMD,USDGNF,USDGTQ,USDGYD,USDHKD,USDHNL,USDHRK,USDHTG,USDHUF,USDIDR,USDILS,USDIMP,USDINR,USDIQD,USDIRR,USDISK,USDJEP,USDJMD,USDJOD,USDJPY,USDKES,USDKGS,USDKHR,USDKMF,USDKPW,USDKRW,USDKWD,USDKYD,USDKZT,USDLAK,USDLBP,USDLKR,USDLRD,USDLSL,USDLTL,USDLVL,USDLYD,USDMAD,USDMDL,USDMGA,USDMKD,USDMMK,USDMNT,USDMOP,USDMRO,USDMUR,USDMVR,USDMWK,USDMXN,USDMYR,USDMZN,USDNAD,USDNGN,USDNIO,USDNOK,USDNPR,USDNZD,USDOMR,USDPAB,USDPEN,USDPGK,USDPHP,USDPKR,USDPLN,USDPYG,USDQAR,USDRON,USDRSD,USDRUB,USDRWF,USDSAR,USDSBD,USDSCR,USDSDG,USDSEK,USDSGD,USDSHP,USDSLL,USDSOS,USDSRD,USDSTD,USDSVC,USDSYP,USDSZL,USDTHB,USDTJS,USDTMT,USDTND,USDTOP,USDTRY,USDTTD,USDTWD,USDTZS,USDUAH,USDUGX,USDUSD,USDUYU,USDUZS,USDVEF,USDVND,USDVUV,USDWST,USDXAF,USDXAG,USDXAU,USDXCD,USDXDR,USDXOF,USDXPF,USDYER,USDZAR,USDZMK,USDZMW,USDZWL
370,13-01-2018,3.672804,69.730003,109.550003,483.01001,1.780403,183.466995,18.660402,1.261504,1.78,1.699604,1.605041,2.0,82.739998,1.611504,0.376904,1750.97998,1,1.333504,6.860399,3.206104,1.0,7.0336299e-05,63.650002,9.837504,2.020398,19600,1.997804,1.245504,1565.50392,0.967604,0.02227,603.250396,6.460604,2854.0,566.859985,1,26.5,90.419998,20.926001,178.000359,6.105504,48.470001,113.836998,17.639999,15.280392,27.209999,0.819304,2.010392,0.727704,0.72846,2.557104,0.728526,4.508504,0.72804,47.349998,8995.000355,7.33604,206.289993,7.821104,23.530001,6.20604,63.610001,253.110001,13348.0,3.389804,0.728526,63.598999,1184.0,36374.000352,102.699997,0.728526,123.580002,0.706804,110.941002,102.800003,69.348999,4016.000351,411.00035,900.00035,1058.503792,0.301304,0.820383,329.250383,8295.000349,1505.503779,153.899994,126.800003,12.360382,3.048704,0.62055,1.354204,9.247504,17.035039,3220.000347,50.240002,1349.000346,2423.000346,8.053039,351.000346,33.000346,15.540378,713.440002,19.032039,3.970378,58.250377,12.380377,357.000344,30.709999,7.923039,101.788002,1.377704,0.384504,1.0,3.212504,3.140375,50.299999,110.400002,3.421604,5604.000341,3.639904,3.788038,98.312302,56.636002,835.75,3.749904,7.779604,13.633038,6.998204,8.04215,1.32257,0.728038,7630.000339,547.000338,7.390371,20091.800781,8.75037,514.97998,12.38037,31.940001,8.823604,3.41,2.430369,2.248204,3.747704,6.755304,29.577999,2239.000336,28.537504,3642.000335,1,28.580367,8125.000335,9.975038,22707.0,104.040001,2.529104,537.080017,0.058037,0.000748,2.703606,0.69786,563.503602,98.280364,249.949997,12.379804,9001.203593,9.830363,322.355011
371,14-01-2018,3.672895,69.730003,109.550003,483.01001,1.779519,183.466995,18.660034,1.263904,1.78,1.699601,1.605698,2.0,82.739998,1.611499,0.376897,1750.97998,1,1.333505,6.860036,3.205302,1.0,7.3420078e-05,63.650002,9.8375,2.02014,19600,1.997797,1.24604,1565.481732,0.968098,0.02227,603.250122,6.460601,2854.0,565.780029,1,26.5,90.430148,20.912701,176.830002,6.10883,48.470001,113.813004,17.639999,15.280135,27.209999,0.819898,2.009738,0.727298,0.728149,2.551602,0.728189,4.508499,0.727599,47.349998,8995.000177,7.336016,206.289993,7.822299,23.530001,6.206025,63.610001,253.169998,13350.0,3.389805,0.728189,63.598999,1184.0,36374.00002,102.699997,0.728189,123.779999,0.707499,111.096001,102.800003,69.348999,4016.000496,410.999714,900.000255,1055.300049,0.300402,0.820409,329.250166,8294.999805,1510.999941,153.899994,126.800003,12.359728,3.048697,0.62055,1.354203,9.244399,17.035027,3219.999889,50.240002,1348.999836,2422.999833,8.052988,350.999962,33.000388,15.539903,717.820007,18.992496,3.969644,58.24976,12.380319,356.999852,30.709999,7.92466,101.788002,1.379096,0.384803,1.0,3.212504,3.13976,50.299999,110.400002,3.418701,5604.000113,3.641296,3.793901,98.312302,56.567001,835.75,3.749454,7.779601,13.633,6.998195,8.04464,1.325159,0.727598,7630.000023,547.000133,7.390189,20093.400391,8.749718,514.97998,12.368798,31.902265,8.8236,3.41,2.456955,2.248195,3.754902,6.755302,29.580999,2239.000063,28.537501,3643.999875,1,28.580232,8125.000139,9.975026,22707.0,103.809998,2.529101,537.320007,0.058043,0.000748,2.680717,0.69786,537.320007,97.729932,249.949997,12.3689,9001.19594,9.830147,322.355011
372,15-01-2018,3.672902,69.220001,108.989998,482.709991,1.779549,181.335999,18.729028,1.255904,1.78,1.699602,1.596977,2.0,82.779999,1.5931,0.376899,1750.97998,1,1.332199,6.859948,3.216007,1.0,7.3679805e-05,63.549999,9.789303,2.020262,19600,1.997803,1.24279,1565.497004,0.963241,0.02225,602.599976,6.434901,2858.600098,564.99972,1,26.5,89.900002,20.807796,176.830002,6.07212,47.799999,113.763006,17.679948,15.29003,27.209999,0.814902,2.01004,0.7242,0.72492,2.532301,0.724848,4.5135,0.724498,47.349998,8996.000453,7.335989,205.479996,7.823703,23.566019,6.055101,63.610001,251.369995,13334.0,3.395701,0.724848,63.508999,1184.0,36511.000379,102.169998,0.724848,123.779999,0.707994,110.608002,102.749879,69.373001,4018.399902,411.01001,899.999703,1061.329956,0.300298,0.820122,328.890015,8282.999665,1505.400024,153.899994,126.870003,12.360204,3.048703,0.62055,1.339801,9.2079,16.864971,3220.000119,49.910388,1349.000118,2423.999911,8.053403,351.999481,32.750382,15.569831,713.450012,18.860303,3.954063,58.320267,12.287047,357.000134,30.852198,7.87924,101.519997,1.369902,0.384804,1.0,3.209503,3.228502,50.360001,110.459999,3.406089,5606.899902,3.639798,3.778008,96.727097,56.318989,835.75,3.750201,7.779602,13.757035,6.998202,8.01464,1.32246,0.724502,7630.000389,547.000101,7.389957,19975.5,8.750226,514.97998,12.288033,31.903879,8.817702,3.41,2.431009,2.233101,3.799599,6.755037,29.521014,2234.000249,28.549999,3632.000305,1,28.589729,8125.000206,9.97502,22708.0,103.309998,2.506298,534.380005,0.057584,0.000745,2.705413,0.69786,534.380005,97.224006,249.899994,12.289803,9001.196166,9.779989,322.355011
373,16-01-2018,3.672197,69.220001,108.699997,482.51001,1.780171,181.335999,18.867969,1.254501,1.78,1.699602,1.596199,2.0,82.760002,1.599196,0.376899,1750.97998,1,1.328301,6.859768,3.226698,1.0,8.8001724e-05,63.424999,9.770196,2.020091,19600,1.997803,1.242404,1565.550744,0.9591,0.02234,605.150024,6.4394,2863.0,564.280029,1,26.5,89.870003,20.715498,176.830002,6.06918,47.799999,113.595001,17.684999,15.289995,27.209999,0.814698,2.000069,0.724399,0.72471,2.535099,0.724732,4.528501,0.7246,47.380001,8993.999515,7.335964,205.889999,7.8237,23.546003,6.043601,63.589642,251.330002,13337.0,3.426601,0.724732,64.009003,1184.0,36558.999896,102.260002,0.724732,123.330002,0.707496,110.392998,102.750242,69.362999,4007.699951,410.999909,900.000021,1061.890015,0.300201,0.820123,327.51001,8281.700195,1505.400024,153.850006,125.900002,12.259906,3.048702,0.62055,1.337705,9.206697,16.864995,3221.000107,49.900002,1338.000092,2420.999801,8.054098,352.000331,32.700001,15.570033,713.499723,18.754999,3.953962,58.330002,12.248039,358.000202,30.700001,7.86835,102.459999,1.375402,0.384501,1.0,3.205798,3.155026,50.49876,110.059998,3.398402,5587.999579,3.639802,3.791303,96.196701,56.453201,835.75,3.750202,7.779604,13.590977,6.998199,8.03189,1.32017,0.724598,7630.000107,549.000068,7.390247,19969.0,8.750227,514.97998,12.24901,31.901973,8.821498,3.4,2.438303,2.229101,3.798098,6.714998,29.533999,2234.999972,28.59015,3629.999948,1,28.549999,8131.000085,9.975007,22709.0,103.389999,2.510698,534.109985,0.058075,0.000746,2.696955,0.695097,532.469971,97.263984,249.949997,12.252204,9001.201546,9.750152,322.355011
374,17-01-2018,3.6723,69.320124,109.150002,482.48999,1.77965,202.514999,18.832001,1.253803,1.78,1.699599,1.607101,2.0,82.800003,1.602703,0.376899,1750.97998,1,1.328299,6.859698,3.223603,1.0,9.0020192e-05,63.424999,9.760597,2.019527,19600,1.997801,1.24377,1565.504007,0.96498,0.02238,606.47998,6.432905,2838.399902,564.450012,1,26.5,90.4682,20.815298,176.830002,6.11028,47.799999,114.164001,17.670308,15.270168,27.209999,0.820498,2.003995,0.721199,0.72314,2.536297,0.723163,4.528499,0.721498,47.369999,8994.000325,7.336,205.259995,7.816596,23.565952,6.093992,63.400002,253.009995,13355.0,3.432604,0.723163,63.879002,1184.0,36554.000359,102.849998,0.723163,123.400002,0.707021,111.345001,102.650002,69.402021,4007.300049,411.01001,899.999856,1066.060059,0.300199,0.820088,326.059998,8280.999794,1511.000107,153.899994,127.370003,12.250053,3.048696,0.62055,1.337496,9.249201,16.764999,3220.000144,50.360001,1339.000271,2419.00017,8.053974,351.999784,32.799999,15.569556,717.820007,18.717801,3.95202,58.200001,12.30046,357.000043,30.709999,7.88194,102.167999,1.374402,0.3845,1.0,3.205501,3.135,50.700001,110.449997,3.418599,5617.000321,3.639798,3.811902,96.373596,56.866501,835.75,3.74999,7.779602,13.715993,6.9982,8.04877,1.32526,0.721494,7629.999603,564.999912,7.390108,20109.900391,8.749709,514.97998,12.310075,31.969999,8.8233,3.4,2.4555,2.2212,3.813703,6.752804,29.552999,2243.999752,28.66018,3644.000223,1,28.559999,8130.000278,9.975007,22699.0,103.319906,2.503097,537.77002,0.058716,0.000753,2.720072,0.695137,532.469971,97.878002,249.949997,12.306297,9001.204398,9.750359,322.355011
375,18-01-2018,3.672499,69.349998,109.050003,482.190002,1.780651,202.216995,18.870001,1.248902,1.78,1.699595,1.600702,2.0,82.749842,1.598498,0.376901,1750.97998,1,1.328305,6.860176,3.196201,1.0,8.8865626e-05,63.950001,9.770198,2.020008,19600,1.997799,1.24097,1565.500142,0.95888,0.02233,605.309998,6.4174,2843.0,565.498449,1,26.5,90.120003,20.714701,176.830002,6.08478,47.799999,114.017998,17.669476,15.270448,27.209999,0.816976,1.998042,0.719402,0.71979,2.532902,0.719807,4.538503,0.719704,48.310001,8993.999706,7.336033,205.479996,7.817499,23.545974,6.071497,63.529999,251.820007,13345.0,3.415501,0.719807,63.859001,1184.0,36608.999938,102.550003,0.719807,123.449997,0.707981,111.026001,102.650002,69.415001,4010.999946,410.999917,900.000486,1069.079956,0.300201,0.81975,324.359985,8281.000195,1510.999409,153.750079,127.370003,12.12016,3.048703,0.62055,1.340203,9.223978,16.839869,3214.999987,50.040001,1344.999805,2419.000038,8.045501,351.999772,32.799999,15.570277,717.820007,18.590283,3.949899,58.200001,12.124029,358.000217,30.679829,7.844699,102.132004,1.370099,0.384506,1.0,3.211803,3.154498,50.770035,109.900002,3.400499,5620.899902,3.639803,3.798898,96.739502,56.516201,835.75,3.750202,7.809769,13.624977,6.9982,8.01361,1.32065,0.719698,7629.999422,565.000282,7.389982,20024.5,8.74983,514.97998,12.124972,31.889999,8.824798,3.41,2.462699,2.223197,3.767199,6.742504,29.540974,2238.999795,28.780001,3644.000105,1,28.569961,8136.000256,9.975017,22700.0,103.209999,2.503098,535.640015,0.058895,0.000753,2.698029,0.694163,532.999648,97.428028,249.899994,12.124396,9001.201075,9.780326,322.355011
376,19-01-2018,3.672804,69.330002,109.000368,481.459991,1.780403,202.216995,18.966999,1.249304,1.78,1.699604,1.602304,2.0,82.790001,1.595904,0.376504,1750.97998,1,1.327041,6.860399,3.195904,1.0,8.6905248e-05,63.775002,9.684904,2.020398,19600,1.997804,1.248904,1565.50392,0.96245,0.02242,607.390015,6.398904,2842.100098,564.880005,1,26.5,90.230003,20.766001,177.100006,6.08891,47.810001,113.883003,17.670393,15.270392,27.209999,0.817904,2.002504,0.720804,0.72172,2.532904,0.721699,4.537504,0.721104,48.380001,8994.000355,7.33604,205.889999,7.815204,23.535999,6.07704,63.520388,252.740005,13310.0,3.412104,0.721699,63.81904,1184.0,36609.000352,102.699997,0.721699,123.790001,0.70704,110.614998,102.550003,69.318001,4005.800049,411.00035,900.00035,1066.609985,0.303789,0.820383,324.600006,8279.700195,1505.400024,153.850006,127.370003,12.170382,3.048704,0.62055,1.340204,9.232039,16.833039,3210.000347,50.200001,1345.000346,2414.000346,8.049704,352.000346,32.700001,15.503741,713.47998,18.605039,3.936039,58.389999,12.251039,358.000344,30.629999,7.862204,102.047997,1.373704,0.384804,1.0,3.211104,3.162504,50.669998,110.349998,3.413604,5612.000341,3.664904,3.811704,96.318001,56.254101,835.75,3.750373,7.749404,13.335038,6.998204,8.058038,1.31976,0.721104,7630.000339,562.000338,7.390371,20049.0,8.75037,514.97998,12.202504,31.84037,8.820804,3.41,2.438504,2.225204,3.806204,6.744038,29.339001,2241.000336,28.850367,3621.000335,1,28.540001,8125.000335,9.975038,22699.0,103.209999,2.513204,536.179993,0.058753,0.000751,2.703606,0.693105,531.940002,97.9036,249.949997,12.178104,9001.203593,9.750363,322.355011
377,20-01-2018,3.672804,69.330002,109.000368,481.459991,1.780403,202.216995,18.966999,1.249304,1.78,1.699604,1.602304,2.0,82.790001,1.595904,0.376504,1750.97998,1,1.327041,6.860399,3.195904,1.0,7.8292733e-05,63.775002,9.684904,2.020398,19600,1.997804,1.248904,1565.50392,0.962404,0.02242,607.390015,6.398904,2842.100098,564.880005,1,26.5,90.230003,20.766001,177.100006,6.08891,47.810001,113.883003,17.670393,15.270392,27.209999,0.817904,2.002504,0.720804,0.72172,2.532904,0.721743,4.537504,0.721104,48.380001,8994.000355,7.33604,205.889999,7.815204,23.535999,6.07704,63.520388,252.740005,13310.0,3.412104,0.721743,63.81904,1184.0,36609.000352,102.699997,0.721743,123.790001,0.70704,110.614998,102.550003,69.318001,4005.800049,411.00035,900.00035,1066.609985,0.303789,0.820383,324.600006,8279.700195,1505.400024,153.850006,127.370003,12.170382,3.048704,0.62055,1.340204,9.232039,16.833039,3210.000347,50.200001,1345.000346,2414.000346,8.049704,352.000346,32.700001,15.503741,713.47998,18.605039,3.936039,58.389999,12.251039,358.000344,30.629999,7.862204,102.047997,1.373704,0.384804,1.0,3.211104,3.162504,50.669998,110.349998,3.413604,5612.000341,3.639804,3.811704,96.318001,56.254101,835.75,3.750373,7.749404,13.335038,6.998204,8.058038,1.31976,0.721104,7630.000339,562.000338,7.390371,20049.0,8.75037,514.97998,12.202504,31.84037,8.820804,3.41,2.438504,2.225204,3.806204,6.744038,29.339001,2241.000336,28.850367,3621.000335,1,28.540001,8125.000335,9.975038,22699.0,103.209999,2.513204,536.179993,0.058753,0.000751,2.703606,0.693105,531.940002,97.9036,249.949997,12.178104,9001.203593,9.750363,322.355011
378,21-01-2018,3.6729,69.330002,109.000034,481.459991,1.780357,202.216995,18.966999,1.249601,1.78,1.6996,1.597803,2.0,82.790001,1.595901,0.376898,1750.97998,1,1.326996,6.859795,3.196025,1.0,8.7305554e-05,63.775002,9.684899,2.019742,19600,1.997801,1.24866,1565.502602,0.96154,0.02242,607.390015,6.398897,2843.100098,564.880005,1,26.5,89.980003,20.730278,176.830002,6.072903,47.810001,113.724998,17.684999,15.270507,27.209999,0.815698,2.002497,0.719399,0.71986,2.532898,0.719889,4.537497,0.719603,48.380001,8993.999786,7.335979,205.889999,7.816498,23.535999,6.076999,63.520225,252.089996,13312.0,3.414995,0.719889,63.818985,1184.0,36609.000368,102.699997,0.719889,123.589996,0.707497,110.685997,102.550003,69.318001,4005.800049,411.000173,899.999899,1065.859985,0.3003,0.820362,324.600006,8279.700195,1511.000064,153.850006,127.370003,12.170237,3.048701,0.62055,1.340198,9.223004,16.832993,3210.000122,50.060001,1345.000152,2414.000267,8.0497,351.999933,32.700001,15.501976,717.820007,18.586701,3.93597,58.389999,12.178017,357.99982,30.629999,7.85062,102.047997,1.371797,0.384496,1.0,3.211099,3.1625,50.679904,110.349998,3.402905,5611.999615,3.640301,3.800204,96.318001,56.618012,835.75,3.749755,7.749403,13.334992,6.998197,8.02438,1.31927,0.719603,7629.999978,562.000238,7.390075,19993.400391,8.750033,514.97998,12.08012,31.840228,8.820798,3.41,2.45703,2.246196,3.823951,6.743986,29.455999,2238.999879,28.850228,3644.000174,1,28.540001,8125.0003,9.974987,22699.0,105.440002,2.5107,534.659973,0.058572,0.000749,2.700038,0.693105,531.940002,97.56097,249.949997,12.077703,9001.19361,9.750049,322.355011
379,22-01-2018,3.672895,69.339996,108.900002,481.140015,1.779624,202.035995,19.121982,1.248602,1.78,1.699597,1.597897,2.0,82.830002,1.598006,0.376899,1750.97998,1,1.32698,6.859962,3.201602,1.0,9.2724306e-05,63.700001,9.684899,2.020447,19600,1.997798,1.245198,1565.494877,0.96209,0.02231,604.859985,6.403399,2850.399902,564.599976,1,26.5,89.980003,20.723301,176.830002,6.07303,47.750295,113.825996,17.700001,15.269757,27.209999,0.815698,2.000524,0.714402,0.71511,2.524035,0.71513,4.5375,0.714703,48.380001,8995.000038,7.336047,205.270004,7.8184,23.55601,6.062901,63.330002,252.389999,13347.0,3.410105,0.71513,63.879002,1184.0,36634.999937,102.750428,0.71513,123.470001,0.707983,110.967003,102.449997,69.318001,4012.999866,411.019989,899.999952,1068.319946,0.30015,0.820079,324.109985,8282.000417,1505.599976,154.00026,127.570297,12.049788,3.048697,0.62055,1.338302,9.217501,16.771999,3209.9998,49.959999,1344.999855,2412.999866,8.047402,351.999975,32.700001,15.569762,713.440002,18.7068,3.933014,58.580002,12.041009,355.000253,30.629999,7.85718,102.148003,1.365985,0.3842,1.0,3.2083,3.152503,50.999611,110.459999,3.397799,5603.000394,3.639801,3.805502,96.642097,56.487999,835.75,3.749867,7.675046,13.32018,6.998199,8.025795,1.31942,0.7147,7629.999888,562.000314,7.390305,19993.400391,8.750285,514.97998,12.049032,31.830138,8.821197,3.41,2.443897,2.223199,3.776699,6.727302,29.28399,2241.000202,28.884978,3621.999886,1,28.520462,8150.999637,9.975003,22700.0,103.029999,2.5031,534.690002,0.05877,0.00075,2.696955,0.693433,530.469971,97.649875,249.949997,12.046196,9001.193911,9.729823,322.355011
380,23-01-2018,3.672903,69.089996,108.400002,480.670013,1.780286,206.539001,19.316025,1.248899,1.78,1.699601,1.590301,2.0,82.860001,1.596702,0.376898,1750.97998,1,1.315797,6.859637,3.2368,1.0,9.2587802e-05,63.724998,9.675503,2.019723,19600,1.997799,1.24127,1565.497835,0.95653,0.02248,608.909973,6.399897,2854.0,563.999716,1,26.5,89.540001,20.612301,176.830002,6.04507,48.549999,113.848999,17.670056,14.989782,27.209999,0.811803,2.002987,0.7139,0.71336,2.501701,0.713462,4.535994,0.714196,48.380001,9000.999381,7.335999,206.490005,7.8175,23.514999,6.030401,63.669998,251.059998,13318.0,3.404902,0.713462,63.749001,1184.0,36669.999771,102.290001,0.713462,123.529999,0.707498,110.083028,102.199997,68.670998,3999.899902,411.019989,899.999928,1072.130005,0.300097,0.819689,322.399994,8282.000301,1510.999886,154.100006,127.570206,12.049729,3.048703,0.62055,1.335199,9.189403,16.764999,3210.000189,49.730082,1342.497801,2412.000185,8.0495,351.99986,32.700001,15.570223,717.820007,18.684898,3.924993,58.849998,12.022972,358.000325,30.709999,7.81632,102.064003,1.357805,0.3845,1.0,3.214199,3.149606,51.099998,110.459999,3.3831,5590.999786,3.639797,3.7855,96.440903,56.360199,835.75,3.749898,7.959303,13.403924,6.9982,7.99498,1.31623,0.7142,7629.999997,562.000328,7.420261,19896.0,8.750197,514.97998,12.029599,31.75015,8.8235,3.41,2.417198,2.223203,3.768028,6.710994,29.264999,2238.999951,28.790001,3644.000081,1,28.389999,8149.999948,9.974969,22709.0,103.029999,2.503102,532.150024,0.058617,0.000745,2.698846,0.693525,529.409973,97.490979,249.949997,12.019299,9001.193657,9.690003,322.355011
381,24-01-2018,3.672898,69.089996,107.199997,480.269989,1.77977,204.255005,19.639999,1.242099,1.78,1.699598,1.580499,2.0,82.870003,1.583401,0.376902,1750.97998,1,1.310596,6.85968,3.1449,1.0,8.8090728e-05,63.799999,9.638203,2.01997,19600,1.997803,1.23524,1565.499147,0.94642,0.02222,602.47998,6.364897,2810.699951,565.219971,1,26.5,88.989998,20.484195,176.830002,6.00848,47.77015,113.532997,17.639999,15.269823,27.209999,0.806799,2.001974,0.703297,0.703204,2.499804,0.703242,4.53601,0.703599,48.310001,8997.000365,7.336007,204.850006,7.8165,23.546043,5.993499,63.259998,249.529999,13309.0,3.406301,0.703242,63.583014,1184.0,36721.000012,101.199997,0.703242,123.910004,0.707497,109.33402,102.050003,68.382004,4005.000377,396.749943,900.000398,1063.890015,0.299697,0.820167,320.859985,8279.000057,1505.400024,153.699997,127.870003,11.840385,3.048702,0.62055,1.332013,9.156304,16.743041,3200.000312,49.419998,1337.000112,2413.000084,8.048499,351.999649,32.349998,15.570086,713.47998,18.535999,3.910985,58.880001,11.879807,357.999915,30.700001,7.75886,101.867996,1.362401,0.384502,1.0,3.208502,3.16197,50.840033,110.459999,3.351006,5587.000348,3.639798,3.761095,95.967102,56.212502,835.75,3.749797,7.779602,13.317026,7.0142,7.931201,1.30871,0.703602,7629.999996,563.000144,7.411953,19774.0,8.750084,514.97998,11.879815,31.540001,8.824499,3.4,2.393797,2.223199,3.7498,6.722298,29.08601,2244.999875,28.790001,3621.999411,1,28.450001,8130.000102,9.975023,22695.0,102.349998,2.503097,528.859985,0.057078,0.000737,2.70327,0.689911,528.880005,96.530245,249.850006,11.884703,9001.195179,9.7096,322.355011
382,25-01-2018,3.6722,69.110001,106.699997,480.149994,1.780322,202.781998,19.552999,1.245303,1.78,1.699604,1.5806,2.0,82.870003,1.576397,0.3769,1750.97998,1,1.310599,6.859723,3.146798,1.0,8.9774525e-05,63.674999,9.5461,2.019797,19600,1.997802,1.2379,1565.507217,0.94182,0.022149,599.780029,6.318799,2789.300049,564.599976,1,26.5,88.980003,20.4457,176.830002,6.00618,47.779999,113.290001,17.639999,15.289944,27.209999,0.806595,1.9825,0.706699,0.706603,2.489897,0.706656,4.538502,0.706896,48.410034,8999.999789,7.336005,205.490005,7.816298,23.535011,5.985706,63.599998,249.309998,13285.0,3.390602,0.706656,63.508999,1184.0,36774.99986,100.199997,0.706656,123.629997,0.707501,109.704002,102.050003,68.370003,4001.800049,411.049988,900.000363,1064.390015,0.2991,0.819879,320.01001,8274.999767,1505.400024,153.699997,127.870003,11.809549,3.048702,0.62055,1.331977,9.155019,16.655001,3191.000429,49.409484,1337.000207,2412.000291,8.046901,351.999772,32.250218,15.570292,713.47998,18.6099,3.88394,59.119999,11.916022,358.999981,30.700001,7.74631,101.720001,1.367199,0.384502,1.0,3.209799,3.155029,50.799999,110.459999,3.342202,5598.999647,3.639797,3.770497,95.083002,55.913399,835.75,3.749698,7.704596,13.697012,7.000201,7.92594,1.31107,0.706902,7630.000233,563.00019,7.396504,19772.400391,8.749735,514.97998,11.91965,31.459999,8.821201,3.4,2.386404,2.2232,3.759757,6.721499,29.055048,2244.999543,28.709999,3622.00014,1,28.309999,8140.999966,9.975041,22700.0,102.750346,2.503103,528.900024,0.057725,0.000742,2.699286,0.687423,523.960022,96.00019,249.899994,11.903898,9001.196767,9.680089,322.355011
383,26-01-2018,3.672804,69.110001,107.250403,480.100006,1.780403,202.781998,19.549041,1.231404,1.7825,1.699604,1.576204,2.0,82.860001,1.572704,0.376904,1750.97998,1,1.310604,6.860399,3.150704,1.0,9.0068577e-05,63.599998,9.564404,2.020398,19600,1.997804,1.230704,1565.50392,0.933104,0.02222,602.299988,6.319804,2812.0,565.630005,1,26.5,88.779999,20.368999,178.000359,5.989504,47.779999,113.196999,17.639999,15.290392,27.209999,0.804504,1.98704,0.706404,0.70643,2.489904,0.706115,4.498504,0.706604,48.419998,9000.000355,7.33604,204.860001,7.815904,23.55604,5.964804,63.410388,248.789993,13304.0,3.386604,0.706115,63.56904,1184.0,36775.000352,100.199997,0.706115,123.669998,0.70704,108.515999,102.050003,68.364998,4000.000351,396.149994,900.00035,1063.170044,0.299704,0.820383,321.209991,8287.000349,1505.400024,153.699997,127.503775,11.850382,3.048704,0.62055,1.322104,9.141504,16.657039,3180.000347,49.290001,1330.000346,2413.000346,8.047204,352.000346,32.150002,15.350378,713.450012,18.475039,3.869039,59.130001,11.850377,358.000344,30.709999,7.691804,101.720001,1.359104,0.384504,1.0,3.211504,3.160375,50.939999,110.349998,3.330204,5607.000341,3.640304,3.752904,95.181503,56.216038,835.75,3.749804,7.743404,13.376038,6.998204,7.868404,1.30663,0.706604,7630.000339,562.000338,7.403664,19727.800781,8.75037,514.97998,11.85037,31.33037,8.808804,3.41,2.399504,2.223204,3.753804,6.744504,29.068001,2243.000336,28.490367,3622.000335,1,28.260367,8140.000335,9.975038,22709.0,102.750366,2.503104,527.419983,0.057453,0.000741,2.703606,0.686995,520.000332,96.470364,249.949997,11.852304,9001.203593,9.703591,322.355011
384,27-01-2018,3.672804,69.110001,107.250403,480.100006,1.780403,202.781998,19.549999,1.231404,1.7825,1.699604,1.576204,2.0,82.860001,1.572704,0.376904,1750.97998,1,1.310604,6.860399,3.152904,1.0,8.7749539e-05,63.599998,9.564404,2.020398,19600,1.997804,1.230704,1565.50392,0.933104,0.02222,602.299988,6.319804,2805.0,565.630005,1,26.5,88.779999,20.368999,178.000359,5.989504,47.779999,113.196999,17.639999,15.290392,27.209999,0.804504,1.98704,0.706404,0.70643,2.489904,0.706441,4.498504,0.706604,48.419998,9000.000355,7.33604,204.860001,7.815904,23.55604,5.964804,63.410388,248.789993,13304.0,3.386604,0.706441,63.56904,1184.0,36775.000352,100.199997,0.706441,123.669998,0.70704,108.515999,102.050003,68.364998,4000.000351,396.149994,900.00035,1063.170044,0.299704,0.820383,321.209991,8287.000349,1505.400024,153.699997,127.503775,11.850382,3.048704,0.62055,1.322104,9.141504,16.657039,3180.000347,49.290001,1330.000346,2413.000346,8.047204,352.000346,32.150002,15.350378,713.450012,18.475039,3.869039,59.130001,11.850377,358.000344,30.709999,7.691804,101.720001,1.359104,0.384504,1.0,3.211504,3.160375,50.939999,110.349998,3.330204,5607.000341,3.639804,3.752904,95.181503,56.216038,835.75,3.749804,7.743404,13.376038,6.998204,7.868404,1.30663,0.706604,7630.000339,562.000338,7.403664,19727.800781,8.75037,514.97998,11.85037,31.33037,8.808804,3.41,2.399504,2.223204,3.753804,6.744504,29.068001,2243.000336,28.490367,3622.000335,1,28.260367,8140.000335,9.975038,22709.0,102.750366,2.503104,527.419983,0.057453,0.000741,2.703606,0.686995,520.000332,96.470364,249.949997,11.852304,9001.203593,9.703591,322.355011
